id,title,budget,revenue,runtime,popularity,vote_average,vote_count,original_language,release_date,release_year,release_month,genres
34144,Atithi Tum Kab Jaoge?,2100000,5400000,155,2.919,6.221,43,hi,2010-02-26,2010,2,Comedy
91078,Punch,4160000,34000000,110,5.077,6.8,43,ko,2011-10-20,2011,10,Drama
85495,Twilight Portrait,20000,154098,105,4.852,6.419,43,ru,2011-11-10,2011,11,Drama
42816,The Champ,356000,1600000,86,6.049,7.023,43,en,1931-11-21,1931,11,Drama
29885,The Barkleys of Broadway,2250000,4421000,108,4.267,6.9,42,en,1949-01-01,1949,1,"Comedy, Romance"
167449,The Guillotines,15000000,5290,113,8.628,5.429,42,zh,2012-12-20,2012,12,"Action, History, Adventure, Drama"
140896,Son of Sardaar,4300000,2200000,141,3.553,4.6,42,hi,2012-11-13,2012,11,"Action, Comedy, Romance"
43886,Alice Adams,342000,770000,99,4.992,6.702,42,en,1935-08-23,1935,8,"Comedy, Drama, Romance"
292106,"Mummy, I'm a Zombie",64319,1000000,88,3.956,7.214,42,es,2014-10-06,2014,10,"Fantasy, Animation, Horror"
10520,Itty Bitty Titty Committee,1000000,18479,87,5.222,5.548,42,en,2007-09-28,2007,9,Comedy
43410,Yuva,4600000,6700000,161,4.803,6.6,42,hi,2004-05-22,2004,5,"Action, Crime"
25869,Salaam-e-Ishq,5100000,4300000,216,3.886,4.893,42,hi,2007-01-26,2007,1,"Comedy, Drama, Romance"
29064,The Omega Code,7200000,12600000,100,4.841,4.5,42,en,1999-10-15,1999,10,"Horror, Thriller"
42040,King David,22000000,5111099,114,9.617,5.295,42,en,1985-03-29,1985,3,"Action, Adventure, History, Drama"
56338,7 Khoon Maaf,2200000,2900000,148,8.062,6.3,42,hi,2011-02-18,2011,2,"Drama, Mystery, Thriller"
598014,The Last Warrior: A Messenger of Darkness,7000000,29694624,108,8.657,6.81,42,ru,2021-12-23,2021,12,"Fantasy, Adventure, Comedy"
60488,Arabian Nights,904765,3453416,86,4.556,5.893,42,en,1942-12-25,1942,12,"Action, Adventure, Comedy"
31955,Mrs. Soffel,11000000,4385312,112,8.634,6.107,42,en,1984-12-26,1984,12,"Drama, Romance"
27017,For Me and My Gal,802000,4371000,104,2.977,6.429,42,en,1942-10-21,1942,10,"Music, Romance, War"
36696,Space Dogs,25000000,6500000,85,7.296,5.202,42,ru,2010-03-18,2010,3,"Family, Animation"
412096,Maanagaram,779000,1550000,137,4.052,7.61,41,ta,2017-03-10,2017,3,"Thriller, Action"
10324,If Lucy Fell,5000000,2420162,92,4.332,5.0,41,en,1996-03-08,1996,3,"Comedy, Romance"
107227,23:59,600000,1208479,78,3.772,4.768,41,zh,2011-11-03,2011,11,Horror
99749,Rampage,7500000,796368,97,3.623,5.963,41,en,1987-09-01,1987,9,"Crime, Drama, Thriller"
49081,The Rocket,8000000,2019009,124,3.067,6.7,41,fr,2005-10-25,2005,10,Drama
327982,Soulless 2,2265160,9194350,107,3.568,5.646,41,ru,2015-03-05,2015,3,Drama
418325,Mirror Game,405606,246840,144,2.768,7.695,41,bn,2016-09-30,2016,9,"Crime, Mystery, Thriller"
45765,Me Too,2000000,2149113,103,5.148,6.8,41,es,2009-10-16,2009,10,"Drama, Comedy"
43937,Like Dandelion Dust,2500000,352810,100,7.571,6.8,41,en,2009-02-05,2009,2,Drama
71183,People - Jet set 2,23000000,5290177,87,3.913,3.439,41,fr,2004-05-19,2004,5,Comedy
18894,"Paradise, Hawaiian Style",2000000,2500000,91,4.139,5.171,41,en,1966-06-15,1966,6,"Music, Comedy, Romance"
46404,Manorama Six Feet Under,4000000,4500000,137,4.056,6.512,41,hi,2007-09-21,2007,9,"Thriller, Crime, Mystery, Drama"
47557,The Edge,11000000,5380142,115,8.644,5.9,41,ru,2010-09-23,2010,9,Drama
436288,Tyler Perry's Madea on the Run - The Play,1000000,15000000,141,4.458,7.4,41,en,2017-01-31,2017,1,"Comedy, Drama"
52366,Lucie Aubrac,23500000,458557,115,7.325,6.329,41,fr,1997-02-26,1997,2,Drama
346684,On Wings of Eagles,12000000,155111,96,8.291,5.5,41,en,2016-06-17,2016,6,"Drama, History, War"
296456,Christian Mingle,650000,25480,99,4.272,6.146,41,en,2014-10-10,2014,10,"Romance, Comedy, Drama"
50463,The Favor,13000000,3134081,97,10.161,4.975,40,en,1994-04-29,1994,4,"Comedy, Romance"
87514,Skyjacked,1700000,6550000,101,7.51,6.2,40,en,1972-05-24,1972,5,"Action, Drama, Thriller"
41090,Wisdom,6500000,5715174,109,4.657,5.925,40,en,1986-12-31,1986,12,"Crime, Drama, Action"
72996,House of Fools,2500000,157613,104,2.434,5.975,40,ru,2002-12-06,2002,12,"Drama, Romance, War"
51515,At Play in the Fields of the Lord,36000000,1345903,189,4.609,6.4,40,en,1991-12-06,1991,12,"Drama, Romance"
25502,Deception,2882000,2300000,110,6.651,6.488,40,en,1946-10-26,1946,10,"Drama, Romance, Thriller, Music"
57186,Skinning,500000,288512,97,3.976,6.25,40,sr,2010-10-06,2010,10,"Action, Crime, Drama"
69785,Shaitan,1700000,6100000,126,4.735,6.1,40,hi,2011-06-01,2011,6,"Action, Crime, Drama, Thriller"
42622,Finian's Rainbow,3500000,11600000,144,7.688,5.8,40,en,1968-10-09,1968,10,"Fantasy, Romance, Family"
459713,Mahanati,4346100,11589600,176,4.764,7.525,40,te,2018-05-09,2018,5,Drama
477306,Our Shining Days,103,6600,103,4.876,7.688,40,zh,2017-07-20,2017,7,"Drama, Comedy, Music, Romance"
52891,Hitler's Kaput!,3000000,9713500,99,4.258,3.413,40,ru,2008-09-18,2008,9,Comedy
32147,Starchaser: The Legend of Orin,15000000,3360800,107,4.428,6.0,40,en,1985-05-17,1985,5,"Adventure, Animation, Family, Science Fiction"
31247,Troppo Belli,2000000,903391,97,3.248,2.225,40,it,2005-04-22,2005,4,Comedy
291,Riding Giants,2600000,3166000,105,4.962,7.7,40,en,2004-07-09,2004,7,Documentary
18527,Madonna: The Confessions Tour,1000000,10000000,122,5.054,8.263,40,en,2006-11-22,2006,11,Music
42347,For Queen & Country,3500000,191051,105,4.36,5.163,40,en,1988-05-17,1988,5,"Action, Drama, Thriller"
55123,Tumbleweeds,312000,1281176,102,3.243,6.5,40,en,1999-11-24,1999,11,"Comedy, Drama"
701062,"Sí, Mi Amor",5000,5000,107,3.729,7.0,40,es,2020-01-23,2020,1,"Comedy, Family, Romance"
27505,The Unholy Three,103000,704000,86,2.863,6.588,40,en,1925-07-20,1925,7,"Crime, Drama, Romance, Thriller"
18514,Never Forever,3500000,689473,90,6.106,6.6,40,ko,2007-06-20,2007,6,Drama
45840,Best Friends,15000000,36800000,116,5.685,5.128,39,en,1982-12-17,1982,12,"Comedy, Romance"
24081,From the Hip,9000000,9518342,111,4.258,5.962,39,en,1987-02-06,1987,2,"Comedy, Drama"
68016,Aadukalam,4000000,6000000,160,3.121,7.6,39,ta,2011-01-14,2011,1,"Action, Drama, Thriller"
381374,Action Hero Biju,300000,2500000,144,3.822,7.4,39,ml,2016-02-04,2016,2,"Action, Comedy, Crime"
34456,I'm No Angel,225000,2850000,87,7.324,6.4,39,en,1933-10-06,1933,10,"Comedy, Romance"
82103,"Me, You, Them",1900000,560943,106,2.343,7.0,39,pt,2000-08-17,2000,8,"Drama, Romance"
16635,In My Country,12000000,1491434,103,4.327,6.333,39,en,2004-05-04,2004,5,"Romance, Drama"
22887,Loose Change: Final Cut,6000,6000,129,3.202,6.321,39,en,2007-11-11,2007,11,Documentary
13646,"Moscow, Belgium",560000,1500000,102,1.988,6.6,39,nl,2008-01-30,2008,1,"Romance, Drama, Comedy"
840111,Scarlet,6750000,279383,100,12.455,7.013,39,fr,2023-01-11,2023,1,"Drama, History, Romance"
29393,Macabre,90000,5000000,72,4.204,6.038,39,en,1958-10-01,1958,10,"Horror, Thriller, Mystery"
106135,Crooked Arrows,13000000,1832541,95,6.777,6.154,39,en,2012-05-18,2012,5,Drama
75889,The House on Carroll Street,14000000,459824,101,6.897,5.718,39,en,1988-03-04,1988,3,"Drama, Thriller"
14689,Hawaii,15000000,34562222,189,9.039,6.4,39,en,1966-10-10,1966,10,"Drama, Adventure, Romance, History"
25952,Conquest of Space,1500000,1000000,81,5.729,5.613,39,en,1955-04-20,1955,4,Science Fiction
19620,Bluffmaster!,1823152,7133082,137,7.393,5.9,38,hi,2005-12-16,2005,12,"Drama, Comedy, Romance"
73191,The Nutcracker,19000000,2119994,93,5.004,5.408,38,en,1993-11-24,1993,11,"Fantasy, Music, Family"
180680,Himmatwala,9500000,6800000,150,0.6,3.25,38,hi,2013-03-29,2013,3,"Action, Comedy, Drama"
13965,The Man From Snowy River II,6830000,10743000,110,9.035,6.6,38,en,1988-03-24,1988,3,"Drama, Adventure, Western, Family, Action"
326011,The Battalion,10000000,7547762,120,3.713,7.171,38,ru,2015-02-20,2015,2,"War, Action, Drama, History"
60579,Hey Ram,3900000,4900000,199,5.643,6.618,38,ta,2000-02-18,2000,2,"History, Drama, Crime"
462115,Dead Trigger,10000000,151493,92,6.845,3.618,38,en,2017-07-19,2017,7,"Action, Horror"
15603,Fat Pizza,400000,7888102,96,3.541,5.7,38,en,2003-04-10,2003,4,Comedy
59851,Second Name,2500000,1044665,93,4.423,5.5,38,es,2002-11-15,2002,11,"Thriller, Mystery, Drama, Horror"
305387,The Magic Snowflake,10000000,78,82,4.219,6.368,38,fr,2013-11-20,2013,11,"Family, Animation"
426558,Force 2,6500000,6900000,123,3.849,6.645,38,hi,2016-11-18,2016,11,"Action, Adventure, Crime"
61293,Office Romance. Our time,5000000,11840661,88,1.75,4.408,38,ru,2011-03-17,2011,3,"Comedy, Romance"
285021,Corrections Class,1500000,156888,98,2.534,6.5,38,ru,2014-09-25,2014,9,Drama
461649,Pari,2600000,6000000,135,3.145,6.5,38,hi,2018-03-02,2018,3,"Horror, Fantasy, Mystery"
39806,Princess Ka'iulani,9000000,771499,130,6.447,5.7,38,en,2010-05-14,2010,5,Drama
33586,Heavy Petting,2800000,272371,92,3.365,4.276,38,en,2007-10-20,2007,10,"Comedy, Romance"
54613,The Duchess and the Dirtwater Fox,4590000,4120000,103,4.951,6.1,38,en,1976-04-01,1976,4,"Comedy, Western"
105254,The Touch,6900000,6530000,112,6.78,6.4,38,sv,1971-07-14,1971,7,Drama
78149,"An Alan Smithee Film: Burn, Hollywood, Burn",10000000,45779,86,7.136,4.197,38,en,1998-02-20,1998,2,Comedy
408539,Paradise,5444966,945991,130,3.878,7.541,37,ru,2016-09-01,2016,9,"Drama, War"
316654,Bombay Velvet,18000000,1500000,151,3.487,5.6,37,hi,2015-05-15,2015,5,"Crime, Thriller"
449262,Çalgı Çengi: İkimiz,3912363,9072414,116,2.211,5.851,37,tr,2017-01-06,2017,1,Comedy
601337,83,36786988,25452983,163,5.11,7.014,37,hi,2021-12-23,2021,12,"Drama, History"
44947,The King Is Dancing,21000000,3203,115,6.308,6.541,37,fr,2000-12-06,2000,12,"Drama, History, Music"
454545,"Help, I Shrunk My Parents",7000000,8351526,90,5.315,5.378,37,de,2018-01-18,2018,1,"Comedy, Adventure, Family, Action"
32990,Mother of Mine,3131855,2851888,111,3.27,6.6,37,fi,2005-09-30,2005,9,"Drama, War"
63943,West Is West,3837625,3867000,103,5.327,6.486,37,en,2010-10-19,2010,10,Comedy
54456,Raavanan,5200000,9700000,134,3.042,6.9,37,ta,2010-06-18,2010,6,"Action, Adventure, Crime"
41166,Plenty,10000000,6148000,124,6.769,5.662,37,en,1985-09-20,1985,9,"Drama, Romance"
23451,Videocracy,700000,1179676,85,4.363,6.405,37,en,2009-08-28,2009,8,Documentary
42621,Winning,5000000,14644000,123,4.678,5.838,37,en,1969-05-22,1969,5,"Action, Drama"
139521,Matru Ki Bijlee Ka Mandola,6500000,8100000,151,3.444,5.6,37,hi,2013-01-10,2013,1,"Comedy, Drama"
210763,A,510000,13000000,148,2.553,6.068,37,kn,1998-02-12,1998,2,"Romance, Thriller"
37851,Hooked on the Game 2. The Next Level,3500000,2294357,86,4.294,5.27,37,ru,2010-04-15,2010,4,"Action, Science Fiction"
71482,Totally True Love,1761562,2221278,83,2.738,6.6,36,no,2011-02-25,2011,2,"Drama, Family, Romance"
78146,Tough Guys Don't Dance,5000000,858250,110,4.819,4.597,36,en,1987-09-18,1987,9,"Drama, Comedy, Crime, Mystery, Thriller"
75076,Boys,2223967,2028752,172,7.778,6.8,36,ta,2003-08-29,2003,8,"Drama, Comedy, Romance"
468987,Naughty Grandma,686410,6143216,81,2.8,5.111,36,ru,2017-08-17,2017,8,Comedy
69928,The Man Who Loved Women,19000000,11000000,110,5.187,4.694,36,en,1983-12-18,1983,12,"Comedy, Drama, Romance"
58648,Closet Land,4000000,259012,94,2.362,6.847,36,en,1991-03-06,1991,3,"Drama, Thriller"
64483,A Driver for Vera,3300000,2011837,105,3.891,6.667,36,ru,2004-07-27,2004,7,Drama
239019,House of Good and Evil,150000,560000,108,3.751,4.597,36,en,2013-04-26,2013,4,"Horror, Thriller"
50099,Break Ke Baad,2600000,427628,120,3.442,5.833,36,hi,2010-11-25,2010,11,"Drama, Comedy, Romance"
35024,Monique,984936,984936,92,3.468,5.167,36,fr,2002-08-21,2002,8,"Comedy, Drama"
38618,Tarzan and the Lost City,20000000,2172941,83,5.545,4.3,36,en,1998-04-24,1998,4,"Adventure, Action"
99721,Last Minute Marocco,2100000,400000,88,1.664,5.0,36,it,2007-04-13,2007,4,Comedy
27642,Queen of Blood,65000,1730000,81,5.026,5.542,36,en,1966-03-01,1966,3,"Science Fiction, Horror"
48482,Thief of Hearts,9000000,10364904,100,6.177,5.347,36,en,1984-10-19,1984,10,"Crime, Drama, Thriller"
313556,Six Degrees of Celebration 1914,2426950,12848123,106,2.714,6.083,36,ru,2014-12-25,2014,12,"Comedy, Drama"
41768,Passion Fish,5000000,4814619,135,5.892,6.681,36,en,1992-12-11,1992,12,Drama
42707,Road to Nowhere,5000000,27046,121,2.26,5.8,35,en,2010-09-11,2010,9,"Mystery, Thriller, Romance"
616180,Jim Button and the Wild 13,20000000,6700000,110,5.741,6.2,35,de,2020-10-01,2020,10,"Adventure, Family, Fantasy"
64802,Love! Valour! Compassion!,2000000,2900000,108,3.941,6.286,35,en,1997-05-16,1997,5,Drama
457859,About Love. Adults Only,1350000,2157136,108,8.315,6.129,35,ru,2017-09-01,2017,9,"Romance, Comedy, Drama"
506750,Tanks for Stalin,2179800,36837802,95,5.966,5.347,35,ru,2018-04-26,2018,4,"War, Action, Adventure"
47263,"Easy Come, Easy Go",2000000,1950000,95,8.625,5.8,35,en,1967-05-28,1967,5,"Adventure, Comedy, Music"
28685,Malcolm,640000,2459000,90,3.769,6.471,35,en,1986-07-20,1986,7,"Action, Comedy, Crime"
25805,The Book of Masters,8000000,10814122,101,3.239,4.7,35,ru,2009-10-29,2009,10,Fantasy
87729,Jefferson in Paris,14000000,2474000,139,6.706,5.043,35,en,1995-03-31,1995,3,"Drama, Romance, History"
455470,Meri Pyaari Bindu,3014770,2437852,119,2.763,6.129,35,hi,2017-05-11,2017,5,"Drama, Romance"
161822,Doraemon: Nobita and the Tin Labyrinth,4000000,14800000,97,13.535,7.357,35,ja,1993-03-06,1993,3,"Adventure, Animation"
38665,The Legend of the Lone Ranger,18000000,2945600,98,5.076,5.057,35,en,1981-08-20,1981,8,"Action, Adventure, Romance, Western"
94533,The Badlanders,1436000,2015000,85,4.005,6.457,35,en,1958-09-03,1958,9,Western
14394,Sarkar Raj,820000,8130000,125,7.227,6.6,35,hi,2008-06-06,2008,6,"Action, Adventure, Crime, Drama"
89139,Angel Town,855,855810,102,5.36,6.529,35,en,1990-02-23,1990,2,Action
51942,I Married a Strange Person!,250000,206272,72,3.745,7.0,35,en,1997-08-09,1997,8,"Comedy, Animation, Fantasy, Action, Science Fiction"
14167,Standing Still,1700000,12762,90,6.839,5.4,35,en,2005-01-02,2005,1,"Comedy, Drama, Romance"
22792,High Strung,300000,904,93,3.5,5.814,35,en,1992-01-08,1992,1,Comedy
22779,Victory Through Air Power,799000,788000,65,4.324,5.5,35,en,1943-07-17,1943,7,"Animation, War, Documentary"
293271,Moomins on the Riviera,4700000,2200510,80,3.364,5.882,34,fi,2014-10-10,2014,10,"Animation, Comedy, Family"
895435,Be Somebody,40000000,132326332,123,4.024,7.265,34,zh,2021-11-11,2021,11,"Mystery, Comedy, Drama"
105506,Grandmaster,120000,130000,130,5.985,6.6,34,ml,2012-05-03,2012,5,"Thriller, Action"
301748,The Opposite Sex,3300000,2800000,96,6.62,5.294,34,en,2016-05-19,2016,5,Comedy
65157,Cheetah,5000000,8153677,83,5.893,6.1,34,en,1989-08-18,1989,8,"Drama, Family"
300906,Atrocious,7000,74,79,3.813,5.471,34,es,2018-10-26,2018,10,"Horror, Thriller"
52979,Battles Without Honor and Humanity: Police Tactics,125000,2140000,101,5.891,7.0,34,ja,1974-01-15,1974,1,"Crime, Drama"
82469,The Kick,3500000,517069,94,4.511,5.132,34,ko,2011-11-03,2011,11,"Comedy, Action"
309038,300 Worte Deutsch,2000000,276792,92,4.318,5.779,34,de,2015-02-05,2015,2,Comedy
109907,Hate Story,1300000,2300000,140,3.063,5.4,34,hi,2012-04-20,2012,4,"Drama, Thriller"
16043,The Lost Treasure of the Knights Templar,85,9984,85,3.823,5.441,34,da,2006-02-03,2006,2,"Family, Adventure, Action"
227199,Kicking Off,2400005,2505528,100,4.75,6.3,34,ru,2013-09-24,2013,9,"Drama, Thriller"
219998,Milyarder,44350,194300,96,2.603,7.162,34,tr,1986-09-07,1986,9,"Family, Drama, Comedy"
6391,Jellyfish,1800000,938881,82,2.905,7.044,34,he,2007-05-05,2007,5,"Drama, Romance"
332830,Oru Vadakkan Selfie,670000,4700000,143,2.643,6.4,34,ml,2015-03-27,2015,3,"Comedy, Drama"
151708,Colosio,4615385,4346138,100,2.369,7.0,34,es,2012-06-08,2012,6,"Crime, Drama, Thriller"
27263,The Tall Target,966000,620000,78,4.439,6.941,34,en,1951-08-17,1951,8,"Mystery, Thriller, History"
26147,FC Venus,2196531,2411594,113,3.439,5.235,34,fi,2005-12-30,2005,12,"Comedy, Romance"
432583,Jomonte Suvisheshangal,1000000,6000000,157,5.907,6.412,34,ml,2017-01-19,2017,1,"Comedy, Drama, Family"
283703,The Postman's White Nights,1409700,42491,90,3.288,7.029,34,ru,2014-10-14,2014,10,Drama
25461,Raising Victor Vargas,800000,2816116,88,3.578,7.176,34,en,2002-05-16,2002,5,"Drama, Romance"
18475,The Cookout,16000000,12009070,97,11.313,4.941,34,en,2004-09-03,2004,9,Comedy
72152,Aarakshan,6100000,7900000,164,4.41,6.0,34,hi,2011-08-12,2011,8,"Drama, Thriller"
24613,Kurbaan,7700000,6600000,161,5.591,4.853,34,hi,2009-11-20,2009,11,"Crime, Drama, Romance, Thriller, Action"
19183,The Derby Stallion,750000,4000000,98,4.222,5.897,34,en,2005-07-04,2005,7,"Drama, Family"
824281,Easter Sunday,17000000,13071438,96,9.277,6.0,34,en,2022-08-04,2022,8,Comedy
38981,Seven Minutes in Heaven,31430,31430,88,4.195,6.0,34,en,1985-05-09,1985,5,"Comedy, Drama, Romance"
28426,Invisible Agent,322000,1040000,81,4.511,5.941,34,en,1942-08-07,1942,8,"Adventure, Comedy, Romance, Science Fiction, War"
541577,This Changes Everything,64988,125348,97,6.113,6.288,33,en,2019-06-28,2019,6,Documentary
417427,The Good Boy,900000,1237319,95,2.437,5.5,33,ru,2016-11-10,2016,11,"Comedy, Drama, Family"
37607,Some Kind of Hero,8000000,23671186,97,7.295,5.561,33,en,1982-04-02,1982,4,"Comedy, Drama"
69597,Aayirathil Oruvan,7500000,20000000,182,5.704,6.4,33,ta,2010-01-14,2010,1,"Action, Adventure"
41730,Desert Blue,2000000,100590,90,3.272,5.561,33,en,1999-06-04,1999,6,"Comedy, Drama"
70423,CrissCross,14000000,3052738,96,4.229,6.424,33,en,1992-05-08,1992,5,"Crime, Drama"
97519,Lost Horizon,5900000,3800000,147,11.51,5.5,33,en,1973-03-17,1973,3,"Adventure, Drama, Fantasy, Music, Romance"
91727,Night Must Fall,589000,1015000,116,3.085,7.167,33,en,1937-04-30,1937,4,"Mystery, Thriller"
29463,Krush Groove,3000000,11000000,97,3.828,6.1,33,en,1985-10-25,1985,10,"Comedy, Drama, Music"
526090,Mulk,2721526,4080000,140,3.669,6.894,33,hi,2018-08-03,2018,8,Drama
85574,The Seventh Cross,1300000,3600000,110,4.382,6.773,33,en,1944-07-24,1944,7,"Drama, Thriller, War"
588459,Turkish Ice Cream,3000000,1289283,120,3.123,6.0,33,tr,2019-03-15,2019,3,"History, Drama, War"
33557,Daddy and Them,4000000,6718,101,4.593,5.656,33,en,2001-10-26,2001,10,"Drama, Comedy"
428642,Ezra,1500000,7800000,147,4.033,6.1,33,ml,2017-02-10,2017,2,"Horror, Thriller"
14351,Crossover,5800000,7000000,95,3.414,3.742,33,en,2006-09-01,2006,9,"Action, Adventure, Drama"
49035,Alaipayuthey,2000000,6000000,156,6.665,7.3,33,ta,2000-04-14,2000,4,"Romance, Drama"
28485,Satan's Blood,175000,594947,82,2.526,6.3,32,es,1978-08-12,1978,8,"Horror, Thriller"
467988,Camp Cool Kids,1000000,5199,104,4.621,5.531,32,en,2017-07-11,2017,7,Family
188540,Arrambam,9200000,21000000,157,3.964,6.4,32,ta,2013-10-31,2013,10,"Action, Thriller, Drama"
15980,Raaz: The Mystery Continues...,6250000,8000000,137,5.453,5.7,32,hi,2009-01-23,2009,1,"Horror, Mystery"
40973,Myra Breckinridge,5000000,3000000,94,10.936,4.266,32,en,1970-06-24,1970,6,"Comedy, Drama"
56928,Meet Monica Velour,5000000,33042,98,9.307,5.266,32,en,2010-06-04,2010,6,"Comedy, Drama, Romance"
24034,Teacher's Pet,10000000,6491969,74,9.936,5.922,32,en,2004-01-16,2004,1,"Animation, Family, Music, Comedy, Drama"
43600,Dancing Lady,923055,2400000,92,5.714,7.219,32,en,1933-11-24,1933,11,"Comedy, Romance, Music"
27506,West of Zanzibar,259000,921000,70,2.734,7.172,32,en,1928-11-24,1928,11,"Drama, Mystery"
469114,Crimea,6900000,5987319,99,1.832,2.281,32,ru,2017-09-28,2017,9,"Action, Drama"
26484,Beach Party,300000,2300000,101,4.008,6.063,32,en,1963-08-07,1963,8,"Comedy, Music"
18651,The Story of Vernon and Irene Castle,1196000,1825000,93,3.814,7.1,32,en,1939-03-29,1939,3,"Drama, Music, Romance, War"
63618,The Left Hand of God,1785000,4000000,87,5.16,6.2,32,en,1955-09-02,1955,9,"Adventure, Drama, Western"
247504,Veeram,5900000,19000000,161,3.476,5.2,32,ta,2014-01-10,2014,1,"Action, Comedy"
656858,Driving Licence,704334,3803406,135,3.205,6.906,32,ml,2019-12-20,2019,12,"Drama, Thriller, Mystery, Action"
42450,Macon County Line,225000,18000000,89,5.927,6.047,32,en,1974-08-08,1974,8,"Drama, Action"
63020,The Perez Family,11000000,2832826,113,3.455,6.469,32,en,1995-05-12,1995,5,"Comedy, Drama, Romance"
4932,A Guide for the Married Man,3325000,5000000,89,4.107,6.081,32,en,1967-01-01,1967,1,"Comedy, Romance"
253192,Faster Than Rabbits,3000000,5279982,99,1.826,6.3,32,ru,2014-01-01,2014,1,Comedy
20290,Luck,6000000,400000,130,2.873,4.922,32,hi,2009-07-24,2009,7,"Action, Thriller, Drama, Adventure"
89587,Eyes of Crystal,2600000,386355,107,5.247,5.813,32,it,2004-11-26,2004,11,"Thriller, Crime"
142948,Traffic,567000,2930000,122,4.352,7.3,32,ml,2011-01-07,2011,1,Thriller
28881,Wind,29000000,5519569,126,8.87,6.484,32,en,1992-09-11,1992,9,"Action, Drama"
374954,Sarrainodu,7503564,19059053,161,5.326,6.547,32,te,2016-04-08,2016,4,"Action, Drama"
34233,Adventures of Don Juan,3408000,4772000,110,7.647,6.5,32,en,1948-12-24,1948,12,"Action, Adventure, Romance"
17347,Bride Flight,6400000,2556911,130,3.289,7.0,32,nl,2008-10-15,2008,10,Drama
42481,The Goalie's Anxiety at the Penalty Kick,410000,100,101,1.229,5.6,31,de,1972-02-19,1972,2,Drama
42103,Baby It's You,3000000,1867792,105,2.793,5.8,31,en,1983-04-03,1983,4,"Comedy, Drama, Romance"
467634,My Love or My Passion,1900000,6543075,100,3.09,5.4,31,es,2017-08-10,2017,8,"Comedy, Family, Romance"
43041,The Adventures of Huckleberry Finn,1357000,2750000,107,6.624,5.661,31,en,1960-07-21,1960,7,"Adventure, Comedy, Drama, Family"
55238,Edge of Darkness,1653000,3669000,119,2.555,6.177,31,en,1943-04-09,1943,4,"Drama, War"
16427,A Day Without a Mexican,1500000,10057021,98,5.072,4.855,31,en,2004-05-14,2004,5,"Comedy, Mystery"
299641,Jimmy Vestvood: Amerikan Hero,2500000,230069,84,5.376,5.391,31,en,2016-03-13,2016,3,Comedy
